group: algebra

Paciente = {
	CPF_Paciente:string, email:string, nome:string, endereco_UF:string, endereco_rua:string, endereco_bairro:string, endereco_CEP:string, endereco_numero:string, endereco_cidade:string
429, 8, "10101010101", 211.12, 1, 603.21, 0.0
430, 7, "20202020202", 263.26, 1, 752.16, 0.0
431, 8, "20202020202", 69.66, 1, 199.04, 0.0
432, 3, "20202020202", 244.26, 1, 488.52, 0.0
433, 3, "20202020202", 314.05, 1, 628.1, 0.0
433, 4, "10101010101", 212.47, 1, 424.94, 0.0
434, 3, "10101010101", 72.19, 1, 144.37, 0.0
435, 4, "10101010101", 283.47, 1, 566.94, 0.0
435, 6, "10101010101", 119.01, 1, 238.02, 0.0
436, 3, "20202020202", 146.38, 1, 292.76, 0.0
437, 3, "20202020202", 135.88, 1, 271.75, 0.0
437, 5, "20202020202", 195.28, 1, 390.56, 0.0
438, 6, "10101010101", 145.26, 1, 290.52, 0.0
438, 2, "20202020202", 96.2, 1, 192.4, 0.0
439, 7, "20202020202", 46.5, 1, 132.85, 0.0
440, 2, "20202020202", 96.86, 1, 193.71, 0.0
441, 6, "10101010101", 252.24, 1, 504.47, 0.0
442, 1, "20202020202", 234.25, 1, 468.51, 0.0
443, 2, "20202020202", 54.23, 1, 108.45, 0.0
443, 4, "10101010101", 62.96, 1, 125.92, 0.0
444, 3, "20202020202", 304.79, 1, 609.58, 0.0
444, 6, "20202020202", 288.45, 1, 576.91, 0.0
445, 6, "10101010101", 225.22, 1, 450.43, 0.0
445, 8, "20202020202", 254.4, 1, 726.86, 0.0
446, 4, "10101010101", 165.65, 1, 331.3, 0.0
446, 5, "20202020202", 385.62, 1, 771.24, 0.0
447, 1, "10101010101", 397.53, 1, 795.06, 0.0
447, 5, "10101010101", 137.62, 1, 275.25, 0.0
448, 1, "20202020202", 158.37, 1, 316.74, 0.0
449, 5, "10101010101", 238.94, 1, 477.87, 0.0
450, 8, "10101010101", 173.75, 1, 496.42, 0.0
451, 6, "20202020202", 181.19, 1, 362.39, 0.0
452, 1, "20202020202", 227.47, 1, 454.95, 0.0
453, 7, "20202020202", 215.12, 1, 614.63, 0.0
454, 3, "10101010101", 151.06, 1, 302.13, 0.0
455, 7, "20202020202", 220.63, 1, 630.37, 0.0
456, 4, "10101010101", 115.87, 1, 231.74, 0.0
457, 7, "20202020202", 113.38, 1, 323.95, 0.0
458, 6, "20202020202", 258.69, 1, 517.39, 0.0
459, 2, "10101010101", 302.35, 1, 604.69, 0.0
459, 4, "10101010101", 350.78, 1, 701.56, 0.0
460, 8, "10101010101", 104.62, 1, 298.91, 0.0
461, 8, "10101010101", 199.95, 1, 571.3, 0.0
461, 1, "20202020202", 243.62, 1, 487.25, 0.0
462, 4, "20202020202", 44.91, 1, 89.81, 0.0
463, 1, "20202020202", 350.28, 1, 700.56, 0.0
464, 8, "10101010101", 66.43, 1, 189.81, 0.0
465, 5, "20202020202", 208.72, 1, 417.45, 0.0
466, 5, "10101010101", 398.5, 1, 797.0, 0.0
466, 5, "10101010101", 259.67, 1, 519.34, 0.0
467, 7, "10101010101", 40.55, 1, 115.85, 0.0
468, 3, "20202020202", 388.95, 1, 777.9, 0.0
469, 3, "10101010101", 348.47, 1, 696.94, 0.0
469, 5, "10101010101", 186.28, 1, 372.55, 0.0
470, 6, "10101010101", 297.65, 1, 595.31, 0.0
471, 4, "10101010101", 74.33, 1, 148.66, 0.0
472, 4, "10101010101", 282.76, 1, 565.53, 0.0
472, 6, "10101010101", 283.06, 1, 566.11, 0.0
473, 7, "20202020202", 141.89, 1, 405.39, 0.0
474, 7, "10101010101", 212.37, 1, 606.77, 0.0
475, 6, "20202020202", 357.85, 1, 715.69, 0.0
475, 7, "20202020202", 221.26, 1, 632.16, 0.0
476, 2, "20202020202", 196.34, 1, 392.68, 0.0
476, 1, "10101010101", 219.51, 1, 439.03, 0.0
477, 5, "20202020202", 174.26, 1, 348.53, 0.0
478, 1, "10101010101", 198.84, 1, 397.68, 0.0
478, 8, "10101010101", 207.2, 1, 591.99, 0.0
479, 7, "20202020202", 135.86, 1, 388.16, 0.0
480, 5, "20202020202", 284.39, 1, 568.79, 0.0
481, 6, "10101010101", 221.43, 1, 442.86, 0.0
481, 7, "10101010101", 116.9, 1, 334.01, 0.0
482, 3, "10101010101", 313.44, 1, 626.87, 0.0
483, 3, "10101010101", 361.95, 1, 723.91, 0.0
483, 4, "10101010101", 258.46, 1, 516.92, 0.0
484, 8, "10101010101", 74.43, 1, 212.66, 0.0
484, 8, "20202020202", 125.16, 1, 357.61, 0.0
485, 4, "10101010101", 94.31, 1, 188.63, 0.0
485, 1, "20202020202", 38.77, 1, 77.54, 0.0
486, 2, "20202020202", 397.65, 1, 795.3, 0.0
487, 6, "10101010101", 59.92, 1, 119.84, 0.0
488, 2, "20202020202", 201.56, 1, 403.11, 0.0
488, 2, "20202020202", 148.46, 1, 296.91, 0.0
489, 2, "20202020202", 296.53, 1, 593.06, 0.0
490, 6, "10101010101", 255.36, 1, 510.72, 0.0
490, 8, "20202020202", 146.78, 1, 419.38, 0.0
491, 2, "10101010101", 199.33, 1, 398.66, 0.0
492, 6, "10101010101", 29.23, 1, 58.47, 0.0
493, 6, "10101010101", 67.69, 1, 135.38, 0.0
493, 6, "20202020202", 173.52, 1, 347.04, 0.0
494, 8, "20202020202", 226.78, 1, 647.94, 0.0
495, 7, "10101010101", 236.72, 1, 676.33, 0.0
496, 6, "20202020202", 49.83, 1, 99.66, 0.0
497, 7, "10101010101", 173.74, 1, 496.39, 0.0
497, 5, "20202020202", 291.19, 1, 582.38, 0.0
498, 5, "10101010101", 221.91, 1, 443.83, 0.0
499, 1, "20202020202", 364.36, 1, 728.72, 0.0
500, 3, "10101010101", 333.3, 1, 666.6, 0.0
}

Pagamento = {
	idAtendimento:number, idPagamento:number, dataRecebimento:date, valorBruto:number, taxaCartao:number, valorLiquido:number, formaPagamento:string
1, 1, "2024-10-08", 719.77, 0.0, 719.77, "Dinheiro"
2, 2, "2024-05-21", 722.98, 0.0, 722.98, "Dinheiro"
3, 3, "2025-03-06", 669.53, 13.39, 656.14, "Cartão de Débito"
4, 4, "2025-07-05", 414.23, 8.28, 405.95, "Cartão de Débito"
5, 5, "2024-12-10", 493.92, 14.82, 479.1, "Cartão de Crédito"
6, 6, "2024-01-28", 245.12, 4.9, 240.22, "Cartão de Débito"
7, 7, "2024-08-04", 676.18, 13.52, 662.66, "Cartão de Débito"
8, 8, "2024-01-20", 1295.09, 38.85, 1256.24, "Cartão de Crédito"
9, 9, "2024-06-05", 1079.02, 32.37, 1046.65, "Cartão de Crédito"
10, 10, "2024-04-27", 756.1, 0.0, 756.1, "Dinheiro"
11, 11, "2024-03-18", 1096.73, 32.9, 1063.83, "Cartão de Crédito"
12, 12, "2025-01-14", 375.14, 7.5, 367.64, "Cartão de Débito"
13, 13, "2025-10-12", 398.66, 11.96, 386.7, "Cartão de Crédito"
14, 14, "2025-08-29", 612.86, 18.39, 594.47, "Cartão de Crédito"
15, 15, "2025-09-16", 209.09, 4.18, 204.91, "Cartão de Débito"
16, 16, "2024-12-14", 697.4, 0.0, 697.4, "Dinheiro"
17, 17, "2025-05-02", 568.84, 11.38, 557.46, "Cartão de Débito"
18, 18, "2025-08-18", 577.14, 11.54, 565.6, "Cartão de Débito"
19, 19, "2024-11-09", 193.66, 5.81, 187.85, "Cartão de Crédito"
20, 20, "2025-05-10", 220.61, 0.0, 220.61, "Dinheiro"
21, 21, "2024-11-05", 465.02, 13.95, 451.07, "Cartão de Crédito"
22, 22, "2024-05-09", 305.53, 0.0, 305.53, "Dinheiro"
23, 23, "2024-09-15", 163.8, 4.91, 158.89, "Cartão de Crédito"
24, 24, "2024-11-07", 1083.01, 21.66, 1061.35, "Cartão de Débito"
25, 25, "2024-11-08", 545.32, 0.0, 545.32, "Dinheiro"
26, 26, "2024-09-02", 567.03, 11.34, 555.69, "Cartão de Débito"
27, 27, "2024-10-25", 934.39, 28.03, 906.36, "Cartão de Crédito"
28, 28, "2024-08-18", 496.28, 14.89, 481.39, "Cartão de Crédito"
29, 29, "2024-10-22", 535.68, 0.0, 535.68, "Dinheiro"
30, 30, "2025-03-18", 799.68, 23.99, 775.69, "Cartão de Crédito"
31, 31, "2024-10-02", 962.91, 19.26, 943.65, "Cartão de Débito"
32, 32, "2024-12-22", 570.26, 11.41, 558.85, "Cartão de Débito"
33, 33, "2025-02-14", 136.94, 2.74, 134.2, "Cartão de Débito"
34, 34, "2025-06-10", 438.83, 13.16, 425.67, "Cartão de Crédito"
35, 35, "2025-05-25", 378.59, 11.36, 367.23, "Cartão de Crédito"
36, 36, "2025-05-11", 681.66, 0.0, 681.66, "Dinheiro"
37, 37, "2025-04-17", 594.42, 17.83, 576.59, "Cartão de Crédito"
38, 38, "2024-05-28", 304.91, 9.15, 295.76, "Cartão de Crédito"
39, 39, "2024-09-30", 308.84, 9.27, 299.57, "Cartão de Crédito"
40, 40, "2025-07-10", 513.8, 10.28, 503.52, "Cartão de Débito"
41, 41, "2025-01-25", 702.28, 14.05, 688.23, "Cartão de Débito"
42, 42, "2024-04-12", 402.12, 8.04, 394.08, "Cartão de Débito"
43, 43, "2024-12-12", 520.1, 10.4, 509.7, "Cartão de Débito"
44, 44, "2025-07-08", 1230.35, 36.91, 1193.44, "Cartão de Crédito"
45, 45, "2024-04-12", 270.03, 5.4, 264.63, "Cartão de Débito"
46, 46, "2025-03-17", 604.55, 18.14, 586.41, "Cartão de Crédito"
47, 47, "2024-05-26", 725.91, 21.78, 704.13, "Cartão de Crédito"
48, 48, "2025-07-13", 767.15, 15.34, 751.81, "Cartão de Débito"
49, 49, "2025-05-09", 122.52, 3.68, 118.84, "Cartão de Crédito"
50, 50, "2024-02-20", 527.46, 15.82, 511.64, "Cartão de Crédito"
51, 51, "2024-09-13", 484.68, 14.54, 470.14, "Cartão de Crédito"
52, 52, "2024-05-14", 639.88, 12.8, 627.08, "Cartão de Débito"
53, 53, "2025-06-27", 653.17, 13.06, 640.11, "Cartão de Débito"
54, 54, "2024-03-18", 1095.44, 21.91, 1073.53, "Cartão de Débito"
55, 55, "2025-01-12", 68.77, 2.06, 66.71, "Cartão de Crédito"
56, 56, "2024-12-01", 415.78, 8.32, 407.46, "Cartão de Débito"
57, 57, "2024-04-28", 552.86, 16.59, 536.27, "Cartão de Crédito"
58, 58, "2025-07-07", 1079.45, 0.0, 1079.45, "Dinheiro"
59, 59, "2025-03-30", 871.57, 17.43, 854.14, "Cartão de Débito"
60, 60, "2024-04-03", 791.62, 23.75, 767.87, "Cartão de Crédito"
61, 61, "2024-07-29", 554.38, 0.0, 554.38, "Dinheiro"
62, 62, "2024-05-13", 122.99, 2.46, 120.53, "Cartão de Débito"
63, 63, "2024-02-23", 775.21, 0.0, 775.21, "Dinheiro"
64, 64, "2025-09-21", 798.94, 15.98, 782.96, "Cartão de Débito"
65, 65, "2025-03-12", 99.26, 1.99, 97.27, "Cartão de Débito"
66, 66, "2025-10-01", 1073.98, 0.0, 1073.98, "Dinheiro"
67, 67, "2025-11-01", 304.2, 6.08, 298.12, "Cartão de Débito"
68, 68, "2025-02-12", 330.73, 0.0, 330.73, "Dinheiro"
69, 69, "2025-04-30", 658.83, 19.76, 639.07, "Cartão de Crédito"
70, 70, "2024-03-02", 1091.5, 32.74, 1058.76, "Cartão de Crédito"
71, 71, "2024-11-15", 685.46, 13.71, 671.75, "Cartão de Débito"
72, 72, "2025-07-23", 71.71, 1.43, 70.28, "Cartão de Débito"
73, 73, "2024-11-12", 156.41, 4.69, 151.72, "Cartão de Crédito"
74, 74, "2024-02-01", 305.67, 6.11, 299.56, "Cartão de Débito"
75, 75, "2024-11-15", 615.83, 0.0, 615.83, "Dinheiro"
76, 76, "2024-03-24", 627.32, 12.55, 614.77, "Cartão de Débito"
77, 77, "2025-08-30", 55.77, 1.12, 54.65, "Cartão de Débito"
78, 78, "2024-08-04", 423.04, 8.46, 414.58, "Cartão de Débito"
79, 79, "2024-06-28", 411.86, 0.0, 411.86, "Dinheiro"
80, 80, "2024-11-16", 315.28, 9.46, 305.82, "Cartão de Crédito"
81, 81, "2025-04-16", 442.97, 8.86, 434.11, "Cartão de Débito"
82, 82, "2024-11-13", 729.44, 14.59, 714.85, "Cartão de Débito"
83, 83, "2024-12-25", 501.8, 15.05, 486.75, "Cartão de Crédito"
84, 84, "2024-03-18", 1078.01, 21.56, 1056.45, "Cartão de Débito"
85, 85, "2025-03-28", 396.31, 0.0, 396.31, "Dinheiro"
86, 86, "2024-02-28", 1217.04, 36.51, 1180.53, "Cartão de Crédito"
87, 87, "2025-10-29", 816.3, 0.0, 816.3, "Dinheiro"
88, 88, "2024-02-10", 686.22, 13.72, 672.5, "Cartão de Débito"
89, 89, "2025-09-04", 263.11, 7.89, 255.22, "Cartão de Crédito"
90, 90, "2025-09-09", 146.71, 4.4, 142.31, "Cartão de Crédito"
91, 91, "2024-03-27", 431.37, 0.0, 431.37, "Dinheiro"
92, 92, "2025-01-06", 799.98, 0.0, 799.98, "Dinheiro"
93, 93, "2024-03-20", 683.56, 20.51, 663.05, "Cartão de Crédito"
94, 94, "2025-10-01", 777.19, 23.32, 753.87, "Cartão de Crédito"
95, 95, "2024-10-18", 325.88, 9.78, 316.1, "Cartão de Crédito"
96, 96, "2025-03-27", 751.8, 15.04, 736.76, "Cartão de Débito"
97, 97, "2025-01-15", 254.59, 7.64, 246.95, "Cartão de Crédito"
98, 98, "2024-05-30", 89.94, 2.7, 87.24, "Cartão de Crédito"
99, 99, "2025-01-17", 748.12, 22.44, 725.68, "Cartão de Crédito"
100, 100, "2025-10-27", 619.13, 12.38, 606.75, "Cartão de Débito"
101, 101, "2025-04-04", 461.6, 13.85, 447.75, "Cartão de Crédito"
102, 102, "2025-09-15", 85.81, 1.72, 84.09, "Cartão de Débito"
103, 103, "2025-10-16", 588.91, 11.78, 577.13, "Cartão de Débito"
104, 104, "2025-03-15", 649.04, 19.47, 629.57, "Cartão de Crédito"
105, 105, "2025-07-11", 526.75, 10.54, 516.21, "Cartão de Débito"
106, 106, "2024-09-16", 150.06, 3.0, 147.06, "Cartão de Débito"
107, 107, "2025-07-13", 736.36, 0.0, 736.36, "Dinheiro"
108, 108, "2024-02-14", 557.72, 0.0, 557.72, "Dinheiro"
109, 109, "2024-12-05", 304.28, 0.0, 304.28, "Dinheiro"
110, 110, "2025-05-23", 372.96, 0.0, 372.96, "Dinheiro"
111, 111, "2025-07-12", 384.44, 11.53, 372.91, "Cartão de Crédito"
112, 112, "2025-03-12", 511.14, 10.22, 500.92, "Cartão de Débito"
113, 113, "2024-10-08", 301.75, 0.0, 301.75, "Dinheiro"
114, 114, "2025-10-22", 1383.93, 41.52, 1342.41, "Cartão de Crédito"
115, 115, "2024-05-20", 1194.67, 23.89, 1170.78, "Cartão de Débito"
116, 116, "2025-07-29", 200.13, 0.0, 200.13, "Dinheiro"
117, 117, "2024-03-16", 1270.68, 38.12, 1232.56, "Cartão de Crédito"
118, 118, "2025-10-15", 227.55, 4.55, 223.0, "Cartão de Débito"
119, 119, "2024-01-27", 99.31, 1.99, 97.32, "Cartão de Débito"
120, 120, "2025-05-05", 387.48, 11.62, 375.86, "Cartão de Crédito"
121, 121, "2025-06-13", 673.54, 20.21, 653.33, "Cartão de Crédito"
122, 122, "2024-06-05", 998.56, 29.96, 968.6, "Cartão de Crédito"
123, 123, "2025-07-18", 847.33, 0.0, 847.33, "Dinheiro"
124, 124, "2024-03-24", 1230.33, 36.91, 1193.42, "Cartão de Crédito"
125, 125, "2024-10-23", 566.46, 0.0, 566.46, "Dinheiro"
126, 126, "2025-03-26", 696.11, 13.92, 682.19, "Cartão de Débito"
127, 127, "2024-12-19", 141.89, 2.84, 139.05, "Cartão de Débito"
128, 128, "2024-09-10", 772.01, 0.0, 772.01, "Dinheiro"
129, 129, "2024-12-01", 424.07, 8.48, 415.59, "Cartão de Débito"
130, 130, "2025-05-24", 86.49, 1.73, 84.76, "Cartão de Débito"
131, 131, "2025-05-21", 996.09, 19.92, 976.17, "Cartão de Débito"
132, 132, "2024-02-16", 339.76, 6.8, 332.96, "Cartão de Débito"
133, 133, "2025-07-17", 329.9, 6.6, 323.3, "Cartão de Débito"
134, 134, "2025-07-25", 736.95, 22.11, 714.84, "Cartão de Crédito"
135, 135, "2025-04-12", 344.72, 10.34, 334.38, "Cartão de Crédito"
136, 136, "2024-11-02", 1217.16, 24.34, 1192.82, "Cartão de Débito"
137, 137, "2025-08-20", 487.64, 0.0, 487.64, "Dinheiro"
138, 138, "2025-06-20", 543.63, 10.87, 532.76, "Cartão de Débito"
139, 139, "2025-03-04", 1377.92, 27.56, 1350.36, "Cartão de Débito"
140, 140, "2025-06-22", 751.1, 0.0, 751.1, "Dinheiro"
141, 141, "2024-10-12", 287.78, 5.76, 282.02, "Cartão de Débito"
142, 142, "2025-07-27", 267.84, 5.36, 262.48, "Cartão de Débito"
143, 143, "2024-03-21", 749.77, 22.49, 727.28, "Cartão de Crédito"
144, 144, "2024-10-05", 528.46, 0.0, 528.46, "Dinheiro"
145, 145, "2024-04-12", 1313.06, 26.26, 1286.8, "Cartão de Débito"
146, 146, "2025-05-03", 539.22, 0.0, 539.22, "Dinheiro"
147, 147, "2025-07-01", 189.73, 5.69, 184.04, "Cartão de Crédito"
148, 148, "2024-10-23", 791.82, 23.75, 768.07, "Cartão de Crédito"
149, 149, "2025-06-20", 298.01, 8.94, 289.07, "Cartão de Crédito"
150, 150, "2025-04-14", 984.06, 29.52, 954.54, "Cartão de Crédito"
151, 151, "2025-02-19", 786.26, 15.73, 770.53, "Cartão de Débito"
152, 152, "2024-11-27", 765.53, 15.31, 750.22, "Cartão de Débito"
153, 153, "2025-08-19", 720.63, 21.62, 699.01, "Cartão de Crédito"
154, 154, "2025-05-29", 768.02, 15.36, 752.66, "Cartão de Débito"
155, 155, "2024-06-05", 621.39, 18.64, 602.75, "Cartão de Crédito"
156, 156, "2025-09-02", 671.58, 20.15, 651.43, "Cartão de Crédito"
157, 157, "2024-07-26", 560.22, 16.81, 543.41, "Cartão de Crédito"
158, 158, "2025-08-20", 434.94, 8.7, 426.24, "Cartão de Débito"
159, 159, "2025-07-31", 724.57, 0.0, 724.57, "Dinheiro"
160, 160, "2025-03-09", 265.32, 0.0, 265.32, "Dinheiro"
161, 161, "2024-05-18", 562.05, 16.86, 545.19, "Cartão de Crédito"
162, 162, "2025-07-06", 595.89, 0.0, 595.89, "Dinheiro"
163, 163, "2024-01-04", 492.37, 14.77, 477.6, "Cartão de Crédito"
164, 164, "2024-04-25", 125.67, 0.0, 125.67, "Dinheiro"
165, 165, "2025-04-02", 534.32, 10.69, 523.63, "Cartão de Débito"
166, 166, "2024-08-27", 789.27, 23.68, 765.59, "Cartão de Crédito"
167, 167, "2024-08-14", 1223.08, 36.69, 1186.39, "Cartão de Crédito"
168, 168, "2025-01-25", 187.91, 5.64, 182.27, "Cartão de Crédito"
169, 169, "2025-04-29", 775.84, 23.28, 752.56, "Cartão de Crédito"
170, 170, "2025-06-26", 741.67, 14.83, 726.84, "Cartão de Débito"
171, 171, "2024-04-04", 705.22, 0.0, 705.22, "Dinheiro"
172, 172, "2025-08-24", 208.86, 0.0, 208.86, "Dinheiro"
173, 173, "2024-04-30", 631.64, 12.63, 619.01, "Cartão de Débito"
174, 174, "2025-04-22", 399.5, 11.98, 387.52, "Cartão de Crédito"
175, 175, "2025-04-25", 605.94, 0.0, 605.94, "Dinheiro"
176, 176, "2024-09-24", 297.4, 5.95, 291.45, "Cartão de Débito"
177, 177, "2025-08-06", 395.62, 11.87, 383.75, "Cartão de Crédito"
178, 178, "2024-12-26", 679.3, 0.0, 679.3, "Dinheiro"
179, 179, "2024-02-19", 214.04, 4.28, 209.76, "Cartão de Débito"
180, 180, "2025-01-17", 117.5, 3.52, 113.98, "Cartão de Crédito"
181, 181, "2024-10-08", 443.29, 0.0, 443.29, "Dinheiro"
182, 182, "2024-07-15", 329.79, 6.6, 323.19, "Cartão de Débito"
183, 183, "2025-04-15", 584.66, 0.0, 584.66, "Dinheiro"
184, 184, "2025-10-14", 474.39, 0.0, 474.39, "Dinheiro"
185, 185, "2025-06-24", 563.32, 11.27, 552.05, "Cartão de Débito"
186, 186, "2025-07-10", 490.28, 14.71, 475.57, "Cartão de Crédito"
187, 187, "2025-02-11", 763.47, 15.27, 748.2, "Cartão de Débito"
188, 188, "2024-02-24", 72.22, 1.44, 70.78, "Cartão de Débito"
189, 189, "2025-04-06", 114.27, 3.43, 110.84, "Cartão de Crédito"
190, 190, "2024-10-29", 583.76, 17.51, 566.25, "Cartão de Crédito"
191, 191, "2024-06-06", 383.55, 7.67, 375.88, "Cartão de Débito"
192, 192, "2024-04-14", 69.7, 1.39, 68.31, "Cartão de Débito"
193, 193, "2025-07-21", 360.36, 0.0, 360.36, "Dinheiro"
194, 194, "2025-07-26", 573.97, 0.0, 573.97, "Dinheiro"
195, 195, "2024-06-20", 238.77, 0.0, 238.77, "Dinheiro"
196, 196, "2025-10-02", 278.49, 5.57, 272.92, "Cartão de Débito"
197, 197, "2024-12-06", 275.33, 8.26, 267.07, "Cartão de Crédito"
198, 198, "2024-07-24", 775.82, 0.0, 775.82, "Dinheiro"
199, 199, "2024-11-29", 561.28, 16.84, 544.44, "Cartão de Crédito"
200, 200, "2024-01-28", 554.73, 0.0, 554.73, "Dinheiro"
201, 201, "2025-10-10", 556.25, 16.69, 539.56, "Cartão de Crédito"
202, 202, "2025-03-04", 174.75, 5.24, 169.51, "Cartão de Crédito"
203, 203, "2024-02-15", 123.95, 0.0, 123.95, "Dinheiro"
204, 204, "2025-06-06", 397.3, 11.92, 385.38, "Cartão de Crédito"
205, 205, "2025-08-25", 361.98, 0.0, 361.98, "Dinheiro"
206, 206, "2024-04-28", 311.23, 0.0, 311.23, "Dinheiro"
207, 207, "2025-03-24", 686.89, 20.61, 666.28, "Cartão de Crédito"
208, 208, "2024-04-21", 1118.21, 33.55, 1084.66, "Cartão de Crédito"
209, 209, "2024-07-07", 494.15, 9.88, 484.27, "Cartão de Débito"
210, 210, "2024-01-05", 459.81, 13.79, 446.02, "Cartão de Crédito"
211, 211, "2025-05-16", 971.24, 29.14, 942.1, "Cartão de Crédito"
212, 212, "2024-10-31", 279.04, 0.0, 279.04, "Dinheiro"
213, 213, "2025-01-17", 833.46, 16.67, 816.79, "Cartão de Débito"
214, 214, "2024-10-22", 960.23, 19.2, 941.03, "Cartão de Débito"
215, 215, "2025-07-29", 758.05, 22.74, 735.31, "Cartão de Crédito"
216, 216, "2024-02-01", 635.56, 19.07, 616.49, "Cartão de Crédito"
217, 217, "2025-05-22", 620.0, 12.4, 607.6, "Cartão de Débito"
218, 218, "2025-07-13", 247.11, 0.0, 247.11, "Dinheiro"
219, 219, "2025-03-25", 834.64, 0.0, 834.64, "Dinheiro"
220, 220, "2025-08-06", 479.55, 14.39, 465.16, "Cartão de Crédito"
221, 221, "2024-04-07", 237.26, 7.12, 230.14, "Cartão de Crédito"
222, 222, "2024-11-25", 331.38, 0.0, 331.38, "Dinheiro"
223, 223, "2025-10-10", 1464.37, 43.93, 1420.44, "Cartão de Crédito"
224, 224, "2024-04-05", 1027.5, 20.55, 1006.95, "Cartão de Débito"
225, 225, "2024-12-11", 124.68, 2.49, 122.19, "Cartão de Débito"
226, 226, "2024-01-17", 796.77, 0.0, 796.77, "Dinheiro"
227, 227, "2025-10-27", 459.08, 9.18, 449.9, "Cartão de Débito"
228, 228, "2024-08-27", 108.45, 3.25, 105.2, "Cartão de Crédito"
229, 229, "2024-08-19", 791.12, 15.82, 775.3, "Cartão de Débito"
230, 230, "2024-05-15", 285.01, 5.7, 279.31, "Cartão de Débito"
231, 231, "2024-05-20", 380.07, 11.4, 368.67, "Cartão de Crédito"
232, 232, "2024-08-06", 155.01, 0.0, 155.01, "Dinheiro"
233, 233, "2025-08-26", 533.47, 0.0, 533.47, "Dinheiro"
234, 234, "2025-07-20", 475.74, 0.0, 475.74, "Dinheiro"
235, 235, "2024-09-02", 790.16, 15.8, 774.36, "Cartão de Débito"
236, 236, "2024-05-15", 1256.36, 0.0, 1256.36, "Dinheiro"
237, 237, "2024-09-25", 898.08, 26.94, 871.14, "Cartão de Crédito"
238, 238, "2025-09-22", 452.29, 9.05, 443.24, "Cartão de Débito"
239, 239, "2025-08-23", 743.47, 0.0, 743.47, "Dinheiro"
240, 240, "2025-04-09", 232.37, 4.65, 227.72, "Cartão de Débito"
241, 241, "2025-06-19", 599.7, 0.0, 599.7, "Dinheiro"
242, 242, "2024-01-31", 391.4, 7.83, 383.57, "Cartão de Débito"
243, 243, "2024-02-26", 720.7, 21.62, 699.08, "Cartão de Crédito"
244, 244, "2024-04-28", 84.49, 1.69, 82.8, "Cartão de Débito"
245, 245, "2025-01-27", 362.19, 10.87, 351.32, "Cartão de Crédito"
246, 246, "2024-11-23", 217.39, 6.52, 210.87, "Cartão de Crédito"
247, 247, "2024-02-17", 464.82, 0.0, 464.82, "Dinheiro"
248, 248, "2025-01-12", 925.56, 27.77, 897.79, "Cartão de Crédito"
249, 249, "2024-09-08", 763.24, 0.0, 763.24, "Dinheiro"
250, 250, "2025-01-20", 779.42, 0.0, 779.42, "Dinheiro"
251, 251, "2024-10-13", 1209.99, 36.3, 1173.69, "Cartão de Crédito"
252, 252, "2025-02-07", 268.76, 5.38, 263.38, "Cartão de Débito"
253, 253, "2025-02-06", 152.08, 4.56, 147.52, "Cartão de Crédito"
254, 254, "2024-04-21", 140.55, 2.81, 137.74, "Cartão de Débito"
255, 255, "2024-07-31", 655.7, 13.11, 642.59, "Cartão de Débito"
256, 256, "2025-09-09", 347.18, 0.0, 347.18, "Dinheiro"
257, 257, "2024-11-02", 396.53, 0.0, 396.53, "Dinheiro"
258, 258, "2024-05-04", 564.71, 16.94, 547.77, "Cartão de Crédito"
259, 259, "2024-03-27", 726.87, 14.54, 712.33, "Cartão de Débito"
260, 260, "2024-05-11", 743.1, 14.86, 728.24, "Cartão de Débito"
261, 261, "2025-02-08", 731.23, 14.62, 716.61, "Cartão de Débito"
262, 262, "2024-10-13", 474.78, 9.5, 465.28, "Cartão de Débito"
263, 263, "2024-05-20", 1094.83, 21.9, 1072.93, "Cartão de Débito"
264, 264, "2024-12-18", 289.16, 0.0, 289.16, "Dinheiro"
265, 265, "2024-01-31", 575.37, 17.26, 558.11, "Cartão de Crédito"
266, 266, "2024-02-27", 494.39, 14.83, 479.56, "Cartão de Crédito"
267, 267, "2025-01-02", 535.06, 0.0, 535.06, "Dinheiro"
268, 268, "2024-08-26", 654.83, 13.1, 641.73, "Cartão de Débito"
269, 269, "2024-06-30", 1015.05, 30.45, 984.6, "Cartão de Crédito"
270, 270, "2025-02-09", 599.26, 11.99, 587.27, "Cartão de Débito"
271, 271, "2025-10-16", 829.27, 24.88, 804.39, "Cartão de Crédito"
272, 272, "2024-10-28", 1254.31, 0.0, 1254.31, "Dinheiro"
273, 273, "2024-12-05", 384.97, 7.7, 377.27, "Cartão de Débito"
274, 274, "2024-08-02", 86.11, 1.72, 84.39, "Cartão de Débito"
275, 275, "2025-03-05", 671.61, 20.15, 651.46, "Cartão de Crédito"
276, 276, "2025-10-28", 289.04, 0.0, 289.04, "Dinheiro"
277, 277, "2024-03-16", 676.95, 20.31, 656.64, "Cartão de Crédito"
278, 278, "2024-06-17", 780.8, 15.62, 765.18, "Cartão de Débito"
279, 279, "2025-07-21", 344.68, 10.34, 334.34, "Cartão de Crédito"
280, 280, "2025-05-17", 667.92, 20.04, 647.88, "Cartão de Crédito"
281, 281, "2025-09-06", 782.79, 15.66, 767.13, "Cartão de Débito"
282, 282, "2024-04-28", 859.67, 17.19, 842.48, "Cartão de Débito"
